customer_id,age,gender,annual_income,education_level,city,registration_date,total_purchases,total_spent,favorite_category,satisfaction_score,email_domain,phone_number,credit_score,premium_member,last_review
CUST_00331,34.0,Female,67444.9,Bachelor's Degree,City_25,2023-01-03,11,389.2084227292943,Electronics,6,gmail.com,298.962.7105,555.0,False,"Poor quality, would not recommend."
CUST_00332,24.0,Male,89120.09,Some College,City_35,2022-03-07,4,555.9058531813859,Fashion,10,work.net,333.769.1982,783.0,False,
CUST_00333,35.0,Female,60318.43,High School,City_5,2022-05-27,12,335.95670790072046,Electronics,9,corp.com,(800) 775-6400,790.0,False,
CUST_00334,26.0,Male,53115.73,High School,City_49,2021-07-30,10,449.7570029954845,Fashion,7,gmail.com,(886) 325-7730,695.0,False,"Great product, highly recommend! Needs improvement."
CUST_00335,46.0,Female,43704.67,High School,San Jose,2022-12-26,6,796.0980922689971,Fashion,7,outlook.com,7813659472,820.0,False,Excellent service and fast delivery.
CUST_00336,33.0,Male,2486.7,High School,City_2,2023-04-13,12,260.0282044326137,Electronics,6,hotmail.com,881.968.7929,810.0,True,"Great product, highly recommend!"
CUST_00337,25.0,m,28851.79,Associate Degree,City_49,2021-11-13,10,547.2994447289292,Sports,1,gmail.com,(938) 252-5712,728.0,False,Good value for money.
CUST_00338,31.0,Male,17098.2,Master's Degree,Phoenix,2022-04-30,6,514.0977202812254,Electronics,4,gmail.com,814.519.6761,683.0,False,"Fast shipping, product as described."
CUST_00339,39.0,female,95663.45,Bachelor's Degree,City_45,2021-11-29,10,337.7689079465224,Electronics,8,corp.com,306.791.9313,642.0,False,Good value for money. Would shop here again.
CUST_00340,28.0,Female,59589.21,Master's Degree,New York,2021-12-29,8,529.2612737008782,Electronics,7,corp.com,417.358.8900,716.0,False,Amazing! Will definitely buy again.
CUST_00341,25.0,m,25172.07,Bachelor's Degree,Dallas,2023-04-25,10,114.64649978286951,Gaming,4,outlook.com,7258091649,765.0,False,"Great product, highly recommend! Very pleased overall."
CUST_00342,37.0,M,27277.74,Some College,Los Angeles,2021-02-20,6,807.136163056508,Fashion,5,outlook.com,2464794418,694.0,False,
CUST_00343,37.0,F,26497.74,Some College,City_23,2022-01-03,5,342.5495984048678,Fashion,10,corp.com,769-576-2882,544.0,False,Excellent service and fast delivery.
CUST_00344,28.0,F,26122.15,Bachelor's Degree,City_11,2022-11-12,15,251.7861302268169,Fashion,6,hotmail.com,(980) 485-4705,821.0,True,Good value for money.
CUST_00345,29.0,Female,11434.08,Associate Degree,City_21,2023-04-24,11,99.49118085589973,Gaming,9,gmail.com,(639) 774-1430,735.0,False,"Fast shipping, product as described."
CUST_00346,37.0,Female,9614.01,PhD,San Diego,2022-05-24,6,223.7758045794276,Electronics,6,gmail.com,823-873-5381,689.0,True,
CUST_00347,18.0,Female,37169.26,Bachelor's Degree,San Diego,2022-07-01,10,165.1558970968859,Fashion,7,gmail.com,229.384.5477,788.0,True,Excellent service and fast delivery. Needs improvement.
CUST_00348,18.0,Female,85840.94,High School,New York,2021-11-23,8,127.40035283668344,Sports,2,hotmail.com,9313035530,841.0,False,"Could be better, but acceptable. Very pleased overall."
CUST_00349,26.0,Male,,Bachelor's Degree,San Antonio,2021-08-10,13,267.5140723937195,Electronics,7,hotmail.com,,495.0,True,"Product arrived damaged, disappointed."
CUST_00350,32.0,Female,46293.45,PhD,City_43,2023-02-23,5,187.65677882094235,Automotive,7,yahoo.com,516-547-6751,754.0,False,Not satisfied with the quality. Would shop here again.
CUST_00351,38.0,M,65343.2,Some College,San Diego,2021-03-21,10,286.43543762839664,Electronics,5,hotmail.com,2026224160,605.0,True,
CUST_00352,52.0,Female,16404.28,PhD,City_34,2023-08-22,10,329.4185658412617,Electronics,7,outlook.com,(346) 779-7566,,True,Amazing! Will definitely buy again. Exceeded expectations.
CUST_00353,45.0,F,35739.78,Associate Degree,City_35,2022-04-01,2,380.9933163707862,Fashion,7,gmail.com,2298867122,730.0,False,
CUST_00354,33.0,M,21306.84,Master's Degree,San Diego,2022-02-13,9,356.81202739436384,Fashion,8,corp.com,958.848.1502,770.0,False,Good value for money.
CUST_00355,34.0,Other,131254.78,Associate Degree,City_14,2023-08-01,8,643.0477077255351,Electronics,8,gmail.com,6689063550,680.0,False,"Poor quality, would not recommend."
CUST_00356,22.0,Male,,PhD,Los Angeles,2022-12-18,12,139.06861995305016,Fashion,6,company.com,743-420-7163,570.0,False,Outstanding customer service experience. Very pleased overall.
CUST_00357,,Female,,Bachelor's Degree,Chicago,2022-09-18,7,279.8143478952052,Electronics,7,outlook.com,(629) 664-6585,,False,Amazing! Will definitely buy again. Very pleased overall.
CUST_00358,31.0,Female,49449.51,Master's Degree,New York,2022-04-12,11,215.47823303370365,Home & Garden,10,outlook.com,361.578.6105,752.0,False,"Great product, highly recommend!"
CUST_00359,38.0,Female,85312.77,Associate Degree,City_9,2022-04-02,7,136.91879809079882,Fashion,9,hotmail.com,938-532-2391,801.0,False,Amazing! Will definitely buy again.
CUST_00360,25.0,m,,High School,Dallas,2021-02-18,8,279.7826450201316,Gaming,10,outlook.com,253.359.3579,626.0,False,Amazing! Will definitely buy again. Exceeded expectations.
CUST_00361,41.0,Male,38764.12,Associate Degree,City_5,2022-01-31,10,465.1087555738145,Electronics,6,gmail.com,9535244723,802.0,False,Excellent service and fast delivery.
CUST_00362,53.0,F,103284.85,High School,City_3,2023-03-28,7,266.45144253686175,Health,8,work.net,250.890.2336,668.0,True,Outstanding customer service experience.
CUST_00363,,Female,17612.92,Bachelor's Degree,San Diego,2022-11-04,9,258.0908497798484,Health,7,company.com,3168672809,748.0,False,Good value for money. Exceeded expectations.
CUST_00364,39.0,M,28496.19,Associate Degree,City_18,2022-07-25,8,158.92150500518613,Electronics,3,company.com,(877) 634-8957,679.0,False,Outstanding customer service experience.
CUST_00365,43.0,M,17995.66,Bachelor's Degree,City_26,2021-05-23,7,191.48377969370532,Electronics,9,work.net,4607371597,734.0,False,Good value for money.
CUST_00366,30.0,Female,67913.82,High School,New York,2022-07-26,9,153.86359856367366,Home & Garden,8,gmail.com,3778905619,791.0,False,"Could be better, but acceptable."
CUST_00367,37.0,Female,22785.75,Bachelor's Degree,Phoenix,2022-12-21,10,154.64953994092053,Home & Garden,5,yahoo.com,420-973-9394,621.0,False,
CUST_00368,35.0,Female,31666.06,Associate Degree,City_22,2023-11-10,6,495.0344720953351,Fashion,3,hotmail.com,316-553-8043,665.0,False,
CUST_00369,36.0,Male,59524.08,High School,San Diego,2023-03-30,3,190.98261888062973,Electronics,9,yahoo.com,2476267947,734.0,False,Good value for money.
CUST_00370,25.0,Female,63487.6,Some College,City_17,2022-11-10,7,243.70325454589542,Gaming,3,hotmail.com,9207890957,850.0,True,Not satisfied with the quality.
CUST_00371,35.0,Male,17576.16,High School,San Antonio,2021-02-26,2,192.69445930455595,Electronics,3,yahoo.com,(807) 698-9633,650.0,True,"Great product, highly recommend!"
CUST_00372,40.0,Female,84569.1,Elementary,San Diego,2021-08-25,10,126.71375658837592,Fashion,6,hotmail.com,883-515-1744,850.0,False,
CUST_00373,52.0,Female,52289.55,Some College,Houston,2022-06-19,4,60.26480640471266,Health,4,hotmail.com,2947119487,850.0,False,Not satisfied with the quality. Very pleased overall.
CUST_00374,46.0,Female,15285.16,Bachelor's Degree,Philadelphia,2022-01-01,7,595.3743862194498,Electronics,9,hotmail.com,(813) 256-1125,712.0,True,"Could be better, but acceptable."
CUST_00375,60.0,M,12554.41,Bachelor's Degree,City_11,2022-06-28,13,264.85677481696223,Home & Garden,7,gmail.com,409-508-4460,696.0,True,Outstanding customer service experience.
CUST_00376,25.0,Male,,Bachelor's Degree,Dallas,2021-03-20,7,22.95052556318879,Sports,7,gmail.com,5295741120,664.0,False,
CUST_00377,45.0,M,71687.75,Master's Degree,City_28,2021-08-11,8,231.733342034243,Automotive,10,outlook.com,5282046063,714.0,False,Not satisfied with the quality. Very pleased overall.
CUST_00378,37.0,Female,,High School,City_36,2023-06-09,5,121.23966407730701,Electronics,7,corp.com,496.535.2965,607.0,False,
CUST_00379,61.0,Female,48287.77,High School,City_5,2022-12-09,8,486.60878154222377,Health,6,hotmail.com,2033199694,,False,"Fast shipping, product as described."
CUST_00380,25.0,f,37757.52,High School,City_26,2022-10-05,8,347.6182318419431,Electronics,8,company.com,964-640-3878,839.0,True,"Poor quality, would not recommend."
CUST_00381,24.0,Male,54687.48,Bachelor's Degree,San Antonio,2023-06-13,6,109.63187003575655,Fashion,6,outlook.com,(332) 589-9725,671.0,False,"Poor quality, would not recommend."
CUST_00382,27.0,Female,18319.76,Bachelor's Degree,Dallas,2023-11-14,9,270.78522452561344,Sports,6,outlook.com,(920) 435-9196,700.0,True,
CUST_00383,18.0,Female,140026.97,Master's Degree,City_22,2021-08-25,13,179.85934854218178,Gaming,8,hotmail.com,772.884.6802,583.0,True,"Poor quality, would not recommend. Would shop here again."
CUST_00384,28.0,Female,138572.75,Elementary,San Diego,2023-02-28,9,127.25821838530003,Electronics,9,outlook.com,273-606-1693,749.0,False,Good value for money. Needs improvement.
CUST_00385,25.0,Male,51177.22,Bachelor's Degree,City_9,2022-01-25,10,525.7414808148826,Gaming,8,yahoo.com,,741.0,False,"Great product, highly recommend!"
CUST_00386,36.0,Male,,Master's Degree,Houston,2022-06-06,11,478.5897716957161,Electronics,10,corp.com,646.219.8532,725.0,True,"Great product, highly recommend!"
CUST_00387,39.0,f,26130.62,Bachelor's Degree,City_10,2021-04-01,8,205.95129688129032,Fashion,8,business.org,5956362540,702.0,True,
CUST_00388,57.0,Female,,Associate Degree,City_37,2023-06-13,7,96.12728819892477,Health,8,gmail.com,520.789.8033,696.0,False,Excellent service and fast delivery.
CUST_00389,46.0,Female,20888.33,Some College,City_37,2021-01-04,4,308.4331133098147,Home & Garden,9,gmail.com,(787) 614-7843,760.0,False,
CUST_00390,28.0,Female,6130.98,Associate Degree,City_23,2023-12-01,3,545.7863719344251,Electronics,1,yahoo.com,(496) 317-7636,717.0,True,
CUST_00391,24.0,M,4141.09,Some College,City_25,2022-02-08,10,78.35510650407274,Fashion,6,company.com,6384545514,745.0,False,"Poor quality, would not recommend."
CUST_00392,40.0,Male,19156.58,High School,City_6,2023-01-16,12,523.6788458905504,Fashion,8,hotmail.com,(532) 375-8538,737.0,True,Outstanding customer service experience.
CUST_00393,19.0,Female,41155.07,Associate Degree,City_9,2023-06-03,8,148.31812547174655,Sports,7,hotmail.com,(906) 570-2443,809.0,False,Amazing! Will definitely buy again. Exceeded expectations.
CUST_00394,56.0,Female,47362.09,PhD,Chicago,2021-05-24,10,557.4300952569844,Home & Garden,4,hotmail.com,647-308-4986,774.0,False,"Fast shipping, product as described."
CUST_00395,49.0,male,24602.28,High School,Dallas,2022-11-08,6,213.98510925296762,Automotive,6,gmail.com,646.803.7560,735.0,False,
CUST_00396,29.0,Male,40679.04,Some College,San Jose,2022-10-05,6,207.61563880595784,Electronics,6,gmail.com,736.280.7484,841.0,False,Good value for money.
CUST_00397,18.0,Female,29161.87,High School,City_46,2021-09-13,8,163.2775559790967,Sports,7,hotmail.com,517.963.6562,753.0,False,
CUST_00398,51.0,Female,16326.58,Master's Degree,Dallas,2022-09-08,8,286.15422347833777,Home & Garden,9,gmail.com,(426) 541-3754,,False,Excellent service and fast delivery. Very pleased overall.
CUST_00399,33.0,M,34787.19,High School,City_5,2023-11-05,11,274.527217590525,Electronics,10,corp.com,278.722.2868,768.0,True,"Fast shipping, product as described. Very pleased overall."
CUST_00400,49.0,Female,69589.27,Bachelor's Degree,City_4,2022-09-26,7,247.16425009480037,Home & Garden,8,work.net,8573897662,572.0,True,Not satisfied with the quality.
CUST_00401,,Female,16928.44,Master's Degree,City_14,2023-04-17,9,229.30282268298052,Health,9,business.org,7127777357,824.0,False,
CUST_00402,27.0,F,16934.64,Master's Degree,City_25,2022-10-31,10,107.51252210775876,Sports,7,gmail.com,994.557.6752,730.0,True,
CUST_00403,35.0,F,15438.19,Bachelor's Degree,Phoenix,2023-04-05,8,380.0001413761242,Home & Garden,6,yahoo.com,(944) 860-3419,715.0,False,
CUST_00404,35.0,Female,7713.95,Bachelor's Degree,City_3,2022-08-29,4,361.8537631357334,Electronics,6,work.net,3014766981,742.0,False,"Fast shipping, product as described."
CUST_00405,29.0,f,24731.63,Associate Degree,City_33,2021-09-18,9,209.07624813261114,Electronics,7,work.net,349.462.4232,692.0,False,"Could be better, but acceptable."
CUST_00406,42.0,Female,64297.04,High School,San Jose,2022-01-28,3,65.26837087675362,Fashion,4,gmail.com,377-816-3504,738.0,False,
CUST_00407,22.0,Female,41736.56,Bachelor's Degree,Philadelphia,2023-05-12,12,108.81242804818747,Sports,7,corp.com,978.977.2234,,False,Good value for money. Needs improvement.
CUST_00408,33.0,Male,31716.72,Some College,City_16,2023-02-16,9,421.2926364699151,Electronics,8,company.com,381.991.9095,821.0,False,Good value for money. Would shop here again.
CUST_00409,36.0,female,40265.56,Associate Degree,City_33,2021-12-23,7,84.94901893582833,Electronics,6,corp.com,675.972.8354,710.0,True,
CUST_00410,41.0,Male,24558.54,Bachelor's Degree,Los Angeles,2022-09-09,9,291.4999332086143,Fashion,10,gmail.com,897.778.6295,689.0,False,"Product arrived damaged, disappointed."
CUST_00411,,Male,,PhD,City_28,2023-04-12,4,337.96052585989423,Home & Garden,7,outlook.com,842.523.3473,646.0,True,
CUST_00412,21.0,Male,67980.42,Associate Degree,City_33,2021-01-01,6,176.2128613267745,Fashion,5,yahoo.com,(650) 269-8682,741.0,True,
CUST_00413,18.0,M,85553.71,Associate Degree,San Jose,2022-09-15,5,268.86613137907545,Fashion,7,gmail.com,,734.0,False,
CUST_00414,50.0,Male,20281.71,Bachelor's Degree,City_49,2022-08-11,9,452.852317699754,Home & Garden,8,company.com,652.846.5961,751.0,True,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00415,38.0,Male,32187.44,High School,City_29,2022-03-07,12,229.40454640242797,Home & Garden,6,outlook.com,5420209944,637.0,True,"Fast shipping, product as described."
CUST_00416,26.0,Male,30043.47,Bachelor's Degree,City_28,2023-05-31,5,140.72643691781866,Sports,3,gmail.com,805.257.6766,591.0,True,"Could be better, but acceptable."
CUST_00417,53.0,Male,48099.69,Bachelor's Degree,City_25,2022-10-22,8,84.53865970588316,Home & Garden,7,business.org,(719) 275-6085,770.0,False,"Poor quality, would not recommend. Exceeded expectations."
CUST_00418,36.0,Female,140352.83,Master's Degree,Houston,2023-08-11,7,183.8095451528833,Fashion,10,outlook.com,672-662-1616,838.0,False,"Product arrived damaged, disappointed."
CUST_00419,49.0,M,91842.74,High School,Phoenix,2023-06-24,10,264.5000115630684,Electronics,7,outlook.com,2244340918,637.0,True,"Poor quality, would not recommend."
CUST_00420,35.0,Female,26862.02,Master's Degree,San Jose,2023-06-25,8,27.664159035866778,Automotive,9,corp.com,(493) 278-2479,847.0,False,"Fast shipping, product as described. Very pleased overall."
CUST_00421,59.0,Female,56048.41,Bachelor's Degree,Philadelphia,2022-03-14,8,315.72662798108735,Health,9,gmail.com,829-808-9307,742.0,True,
CUST_00422,56.0,M,99060.44,Bachelor's Degree,Dallas,2023-11-13,10,244.27935977264517,Health,4,company.com,3651339677,,False,"Great product, highly recommend! Needs improvement."
CUST_00423,32.0,Male,50346.08,Associate Degree,City_39,2023-08-28,10,230.28332598790072,Electronics,8,gmail.com,(794) 767-1672,688.0,False,"Fast shipping, product as described."
CUST_00424,46.0,Female,36179.23,Bachelor's Degree,City_33,2021-12-14,7,138.40728401396285,Electronics,6,work.net,660.785.4084,609.0,False,"Poor quality, would not recommend."
CUST_00425,42.0,female,51885.78,High School,City_14,2021-06-23,8,320.4650760893129,Home & Garden,5,business.org,(529) 819-8792,799.0,False,
CUST_00426,,Female,,Associate Degree,City_36,2022-08-05,12,204.89206378008353,Health,8,business.org,4153356179,657.0,False,"Poor quality, would not recommend."
CUST_00427,23.0,Male,23252.67,High School,City_29,2023-11-22,2,297.44145759160943,Fashion,8,company.com,(263) 661-2695,657.0,True,Good value for money. Very pleased overall.
CUST_00428,43.0,Female,15502.75,Master's Degree,Dallas,2022-11-18,11,161.27790854702712,Automotive,4,yahoo.com,9778043224,799.0,False,"Great product, highly recommend!"
CUST_00429,47.0,Female,46427.7,PhD,Phoenix,2021-07-11,10,316.6870373473176,Automotive,9,corp.com,5596507613,569.0,True,Good value for money.
CUST_00430,18.0,Female,,Bachelor's Degree,City_2,2022-04-27,7,256.31831261474935,Electronics,8,gmail.com,931-286-9266,598.0,False,Excellent service and fast delivery.
CUST_00431,20.0,Male,18798.0,Associate Degree,City_24,2022-09-28,15,952.5117963003645,Gaming,10,corp.com,861-376-1641,718.0,True,"Fast shipping, product as described."
CUST_00432,18.0,Male,31845.66,Bachelor's Degree,Dallas,2022-04-06,5,532.4813916485479,Fashion,6,corp.com,453.924.8172,743.0,False,"Poor quality, would not recommend. Needs improvement."
CUST_00433,31.0,Male,52891.54,Bachelor's Degree,City_17,2022-02-12,2,311.67609929361134,Electronics,10,gmail.com,649.736.9564,758.0,True,
CUST_00434,43.0,male,168008.5,High School,Los Angeles,2021-10-29,9,711.5879306119431,Electronics,6,yahoo.com,4619094295,695.0,True,Excellent service and fast delivery.
CUST_00435,53.0,F,81605.69,Bachelor's Degree,City_25,2021-02-20,14,156.0648725093611,Health,3,hotmail.com,572.581.5634,850.0,False,"Could be better, but acceptable."
CUST_00436,35.0,Male,5841.14,Some College,City_32,2021-04-05,7,328.22238044128835,Electronics,8,gmail.com,596-618-6543,701.0,False,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00437,54.0,Male,43978.09,Bachelor's Degree,City_21,2022-05-17,5,174.61852495884276,Electronics,8,corp.com,9210810799,701.0,False,
CUST_00438,18.0,F,113943.66,Bachelor's Degree,City_47,2023-09-01,9,600.7253426218801,Fashion,7,gmail.com,6519875470,656.0,False,
CUST_00439,18.0,Male,12452.81,Bachelor's Degree,City_33,2021-05-30,8,139.26083681790746,Electronics,7,company.com,846-862-6482,729.0,False,"Poor quality, would not recommend."
CUST_00440,34.0,Male,56457.73,Master's Degree,City_41,2023-07-22,9,491.1306969681186,Automotive,2,business.org,2283089268,769.0,True,
CUST_00441,39.0,female,30052.05,High School,City_44,2023-04-29,8,152.94599618857805,Electronics,7,company.com,296.771.7333,816.0,True,"Fast shipping, product as described."
CUST_00442,34.0,Male,91147.32,Bachelor's Degree,City_31,2022-02-03,7,43.460782629163035,Electronics,6,hotmail.com,490-458-3463,600.0,True,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00443,18.0,M,50181.7,Master's Degree,City_18,2023-02-26,8,344.91573550688906,Sports,7,outlook.com,3431779064,700.0,False,Outstanding customer service experience.
CUST_00444,33.0,female,17904.15,High School,New York,2023-10-10,7,428.39193072900576,Electronics,6,gmail.com,8797814459,755.0,True,
CUST_00445,19.0,Female,30924.96,High School,San Jose,2023-03-30,10,419.50591887811174,Fashion,10,gmail.com,(344) 558-6082,766.0,True,Amazing! Will definitely buy again.
CUST_00446,43.0,Male,32423.65,High School,City_8,2022-05-15,8,62.61517683258161,Electronics,7,yahoo.com,9294915885,720.0,True,"Product arrived damaged, disappointed."
CUST_00447,39.0,Male,32907.55,Bachelor's Degree,San Antonio,2021-10-30,5,315.0872470444063,Home & Garden,8,corp.com,3683446724,763.0,True,"Poor quality, would not recommend. Exceeded expectations."
CUST_00448,23.0,m,88912.71,Associate Degree,San Antonio,2021-01-12,6,363.2238475580583,Gaming,10,hotmail.com,809-925-2388,655.0,False,"Could be better, but acceptable. Needs improvement."
CUST_00449,28.0,f,18507.0,High School,City_47,2021-08-07,8,87.52853602075328,Gaming,7,outlook.com,517.772.7171,844.0,True,"Could be better, but acceptable. Needs improvement."
CUST_00450,22.0,F,81019.17,High School,City_40,2023-05-21,8,401.12996932917775,Fashion,1,hotmail.com,858-536-3093,799.0,False,Excellent service and fast delivery.
CUST_00451,34.0,Male,28515.42,Bachelor's Degree,City_35,2022-03-25,9,384.89849551397475,Home & Garden,2,yahoo.com,9173095319,612.0,False,Good value for money. Very pleased overall.
CUST_00452,46.0,F,43425.79,Master's Degree,Dallas,2021-12-27,11,650.1018579736451,Home & Garden,8,gmail.com,(956) 901-9624,633.0,False,Excellent service and fast delivery.
CUST_00453,23.0,male,38480.31,Master's Degree,New York,2023-11-27,12,20.685651529648183,Gaming,5,gmail.com,295-861-7937,636.0,True,
CUST_00454,41.0,M,35687.5,Bachelor's Degree,Los Angeles,2023-08-10,9,58.62675357041333,Electronics,7,yahoo.com,4183941426,774.0,False,
CUST_00455,28.0,male,35922.45,PhD,San Antonio,2021-04-13,5,141.31321214294,Electronics,5,hotmail.com,2078299575,617.0,True,
CUST_00456,25.0,m,116528.0,Master's Degree,New York,2022-05-26,3,618.2879505617996,Sports,5,business.org,(516) 384-4509,693.0,False,"Could be better, but acceptable."
CUST_00457,33.0,M,71250.7,Associate Degree,New York,2021-09-06,13,516.2267683504845,Automotive,7,gmail.com,,756.0,True,Good value for money.
CUST_00458,22.0,Female,,Associate Degree,City_42,2023-07-24,12,430.6740526037996,Fashion,10,company.com,,714.0,False,Not satisfied with the quality.
CUST_00459,28.0,Female,128827.53,Bachelor's Degree,City_21,2021-10-01,16,419.863346293852,Fashion,7,work.net,549.984.8967,740.0,False,
CUST_00460,20.0,Male,45240.36,Bachelor's Degree,San Antonio,2023-08-10,8,652.4131430692845,Fashion,10,gmail.com,396.431.3253,634.0,False,"Fast shipping, product as described. Would shop here again."
CUST_00461,58.0,M,48344.1,High School,Chicago,2023-12-24,13,111.49838413256093,Home & Garden,10,company.com,,767.0,False,
CUST_00462,35.0,Female,18585.64,Bachelor's Degree,City_2,2022-10-12,10,471.22495331797177,Fashion,5,business.org,(358) 279-5846,670.0,False,
CUST_00463,26.0,f,24391.77,Elementary,New York,2023-06-26,8,895.6923985217006,Sports,6,corp.com,9921759589,694.0,False,
CUST_00464,37.0,Other,20935.41,Bachelor's Degree,City_44,2023-10-31,13,487.35336534208886,Fashion,8,gmail.com,303.719.9843,739.0,True,"Could be better, but acceptable."
CUST_00465,33.0,F,38904.23,High School,Dallas,2023-05-24,10,159.73299547252216,Electronics,9,business.org,(956) 739-1618,728.0,False,Good value for money.
CUST_00466,32.0,Male,60538.0,PhD,Dallas,2023-07-03,12,574.8760937016519,Electronics,7,outlook.com,(877) 544-3147,721.0,False,"Product arrived damaged, disappointed."
CUST_00467,42.0,Male,,Bachelor's Degree,San Diego,2021-11-22,8,448.1437823768108,Electronics,10,work.net,(811) 585-3527,659.0,False,
CUST_00468,44.0,Male,129370.46,High School,Los Angeles,2023-08-31,9,347.1964434313265,Electronics,1,hotmail.com,(366) 385-3712,696.0,True,
CUST_00469,28.0,M,17850.62,Bachelor's Degree,City_14,2023-07-11,9,88.09883124005499,Sports,5,hotmail.com,,,False,Outstanding customer service experience.
CUST_00470,28.0,F,39810.87,Bachelor's Degree,City_24,2022-06-15,6,191.6558935793949,Fashion,7,yahoo.com,938-648-1715,609.0,True,"Could be better, but acceptable."
CUST_00471,31.0,male,13012.28,PhD,City_18,2022-05-22,6,235.62424886615008,Electronics,7,company.com,620.573.4891,682.0,True,"Poor quality, would not recommend."
CUST_00472,18.0,Female,17370.06,High School,Chicago,2022-07-22,11,432.34111160541653,Electronics,4,gmail.com,654.825.5668,751.0,True,"Fast shipping, product as described."
CUST_00473,18.0,male,99873.8,Bachelor's Degree,City_8,2023-12-04,7,279.71297840533526,Electronics,6,gmail.com,(970) 966-8355,617.0,True,
CUST_00474,51.0,f,25071.03,Bachelor's Degree,City_7,2023-09-20,11,209.1053440197265,Health,2,business.org,439-746-4918,812.0,False,"Great product, highly recommend!"
CUST_00475,54.0,Female,19097.43,Bachelor's Degree,City_37,2022-05-05,10,503.74238306056895,Books,7,corp.com,(516) 680-4178,821.0,False,Amazing! Will definitely buy again. Exceeded expectations.
CUST_00476,32.0,f,6607.88,Master's Degree,San Diego,2022-07-17,7,86.94334192650595,Electronics,9,corp.com,(576) 894-8218,,True,Excellent service and fast delivery. Exceeded expectations.
CUST_00477,41.0,Female,18945.4,Bachelor's Degree,San Diego,2023-06-20,5,108.49840478076032,Fashion,9,yahoo.com,(672) 987-5616,828.0,False,
CUST_00478,38.0,Male,30815.58,Bachelor's Degree,City_12,2021-06-08,3,265.62933363961776,Home & Garden,8,work.net,5342017284,708.0,False,Outstanding customer service experience.
CUST_00479,71.0,M,12259.76,Some College,City_14,2022-08-09,5,165.388723776064,Home & Garden,7,work.net,714.740.7859,753.0,False,Not satisfied with the quality.
CUST_00480,48.0,Female,29430.1,Master's Degree,San Jose,2022-04-26,4,549.7108830892886,Automotive,7,yahoo.com,365-404-3267,680.0,False,"Product arrived damaged, disappointed."
CUST_00481,33.0,M,100358.58,High School,Dallas,2022-07-11,9,106.65808608898611,Electronics,4,outlook.com,5749514711,,False,"Poor quality, would not recommend."
CUST_00482,23.0,M,20622.87,Master's Degree,San Jose,2022-11-19,11,122.71516572755013,Sports,6,outlook.com,6519077837,752.0,True,"Product arrived damaged, disappointed. Very pleased overall."
CUST_00483,18.0,Female,17073.68,PhD,City_37,2022-10-17,2,13.29562005665725,Fashion,5,hotmail.com,(692) 580-2680,654.0,False,Good value for money.
CUST_00484,37.0,Female,14777.76,Master's Degree,San Jose,2021-06-15,11,349.9072552783711,Home & Garden,9,gmail.com,(928) 728-3042,626.0,False,"Fast shipping, product as described."
CUST_00485,25.0,Female,14568.09,High School,City_44,2021-10-11,13,211.38279937472223,Sports,9,corp.com,3224336336,603.0,False,
CUST_00486,18.0,Female,55740.48,Some College,City_1,2021-11-05,10,93.29636595319222,Gaming,7,company.com,981.364.5469,735.0,False,Good value for money.
CUST_00487,27.0,Female,37757.33,Bachelor's Degree,City_45,2022-04-19,10,225.5092819871348,Gaming,8,business.org,8224778632,765.0,False,Good value for money.
CUST_00488,22.0,Female,78079.71,High School,City_34,2023-02-24,10,920.2025635957283,Electronics,4,business.org,725.350.8167,772.0,False,Outstanding customer service experience.
CUST_00489,55.0,Male,182749.26,High School,San Diego,2021-11-09,11,140.3863760499678,Home & Garden,7,yahoo.com,293.427.8391,710.0,True,
CUST_00490,45.0,Female,8397.48,High School,City_37,2022-03-15,11,190.49702102341692,Fashion,8,gmail.com,557-227-7797,627.0,True,"Product arrived damaged, disappointed."
CUST_00491,34.0,Male,49220.38,Associate Degree,Chicago,2021-05-12,8,108.8312721978563,Fashion,7,corp.com,2228736604,,False,"Product arrived damaged, disappointed."
CUST_00492,52.0,M,14840.34,High School,City_43,2023-04-30,7,67.6876614703939,Home & Garden,5,outlook.com,4156104136,812.0,False,"Great product, highly recommend! Would shop here again."
CUST_00493,35.0,F,68262.75,High School,City_14,2023-04-15,8,403.0420994325136,Home & Garden,9,hotmail.com,441-595-2337,681.0,False,Not satisfied with the quality.
CUST_00494,24.0,Female,29215.96,Associate Degree,Los Angeles,2022-11-09,6,45.059879700426215,Gaming,8,gmail.com,583.429.1461,731.0,False,"Could be better, but acceptable."
CUST_00495,,Female,37118.03,Bachelor's Degree,City_15,2023-08-13,11,460.3081356418327,Health,9,gmail.com,526-301-6493,633.0,False,Amazing! Will definitely buy again.
CUST_00496,41.0,female,13009.8,High School,City_48,2023-05-02,7,465.5160510815864,Home & Garden,9,business.org,349.340.1627,746.0,False,Excellent service and fast delivery.
CUST_00497,22.0,m,25818.8,High School,Los Angeles,2021-05-08,10,314.61012374716853,Gaming,10,outlook.com,(493) 683-3273,683.0,False,"Poor quality, would not recommend."
CUST_00498,32.0,male,39016.11,High School,City_6,2022-02-28,9,220.19859353921103,Electronics,5,corp.com,977-922-8685,803.0,True,
CUST_00499,24.0,m,107458.77,High School,City_25,2023-05-11,11,271.50772942507575,Fashion,3,corp.com,(659) 830-1086,781.0,False,Outstanding customer service experience.
